"att1";"date";"quarter";"department";"day";"team";"targeted_productivity";"smv";"wip";"over_time";"hsu";"incentive";"idle_time";"idle_men";"no_of_style_change";"no_of_workers";"work_cond_f1";"work_cond_f2";"work_cond_f3";"work_cond_f4";"work_cond_f5";"actual_productivity"
1038;1/28/15 12:00 AM;"Quarter4";"finishing ";"Wednesday";4;0.8;4.3;1186.417033773862;1440.0;3.75;0.0;0.0;0.0;0.0;12.0;0.8309969858714997;45.47098219311425;862.7992052021784;46.30197917898575;863.6302021880499;0.7226388890000001
1039;2/28/15 12:00 AM;"Quarter4";"finishing";"Saturday";14;0.5;3.94;1186.417033773862;3360.0;5.76;0.0;0.0;0.0;0.0;8.0;0.39441944314380084;34.176117419115926;867.8023653214757;34.57053686225973;868.1967847646195;0.1922118055
1040;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";13;0.8;4.6;1186.417033773862;2160.0;2.43;0.0;0.0;0.0;0.0;9.0;0.7045095301284021;43.36380532137775;899.4918139389041;44.06831485150615;900.1963234690324;0.999999
1041;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";9;0.75;2.9;1186.417033773862;0.0;8.46;3600.0;0.0;0.0;0.0;15.0;0.5247820904904487;53.83439406449773;842.5844542930458;54.35917615498818;843.1092363835363;0.841
1042;2/25/15 12:00 AM;"Quarter4";"finishing";"Wednesday";13;0.8;4.6;1186.417033773862;1800.0;4.14;0.0;0.0;0.0;0.0;15.0;0.5860926490141574;41.476750990075026;812.02465148083;42.06284363908918;812.6107441298442;0.999999
1043;1/1/15 12:00 AM;"Quarter1";"finishing ";"Thursday";8;0.75;2.9;1186.417033773862;960.0;3.85;0.0;0.0;0.0;0.0;8.0;0.3977044922006092;52.91732413449199;832.5137325783796;53.3150286266926;832.9114370705803;0.676666667
1044;2/8/15 12:00 AM;"Quarter2";"sweing";"Sunday";5;0.7;30.1;754.0;7020.0;5.46;0.0;0.0;0.0;0.0;58.5;0.480560412869133;53.33032869302735;892.2129047565546;53.81088910589648;892.6934651694238;0.700618234
1045;1/10/15 12:00 AM;"Quarter2";"sweing";"Saturday";12;0.8;11.61;893.0;4710.0;7.38;50.0;0.0;0.0;0.0;31.5;0.04034486230618883;59.29427508983834;824.455004914828;59.33461995214453;824.4953497771342;0.800346445
1046;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";1;0.8;22.52;1506.0;3600.0;4.21;70.0;0.0;0.0;0.0;57.0;0.5592864560063494;53.79007602050877;858.2321774768712;54.34936247651512;858.7914639328776;0.9005090440000001
1047;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";1;0.6;26.66;1578.0;6840.0;2.59;38.0;0.0;0.0;0.0;57.0;0.9382148857708826;77.67328531317834;924.8891298155858;78.61150019894922;925.8273447013567;0.700019883
1048;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";10;0.8;22.52;10.0;6000.0;6.95;0.0;0.0;0.0;0.0;50.0;0.07668047105682063;49.31937302763928;906.0639331141819;49.3960534986961;906.1406135852387;0.441392
1049;1/26/15 12:00 AM;"Quarter4";"finishing ";"Monday";3;0.75;3.94;1186.417033773862;1800.0;4.86;0.0;0.0;0.0;0.0;10.0;0.37248632072267507;61.650252201328215;888.1091886704123;62.022738522050886;888.481674991135;1.059621212
1050;2/23/15 12:00 AM;"Quarter4";"finishing";"Monday";13;0.8;5.13;1186.417033773862;1080.0;5.49;0.0;0.0;0.0;0.0;9.0;0.6162446114448594;62.59000847678962;821.7468543223696;63.20625308823448;822.3630989338144;0.999999
1051;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";14;0.8;22.52;1413.0;360.0;1.08;70.0;0.0;0.0;0.0;57.0;0.4098139983060156;52.75374915833045;834.0510559412892;53.163563156636464;834.4608699395952;0.22511945625
1052;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";4;0.8;22.52;1472.0;7020.0;7.04;60.0;0.0;0.0;0.0;58.5;0.5395831476739607;59.21792366906577;919.3137339871028;59.75750681673973;919.8533171347767;0.85011396
1053;2/24/15 12:00 AM;"Quarter4";"sweing";"Tuesday";11;0.75;11.61;698.0;3360.0;9.12;34.0;0.0;0.0;2.0;57.0;0.12634674795659795;52.87736604404759;845.9047887433736;53.00371279200419;846.0311354913302;0.7504372690000001
1054;1/31/15 12:00 AM;"Quarter5";"sweing";"Saturday";6;0.6;18.79;799.0;3960.0;5.31;23.0;0.0;0.0;0.0;33.0;0.8633615742623615;46.13432591711813;902.2755403870945;46.997687491380496;903.1389019613569;0.600710606
1055;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";5;0.5;30.1;839.0;6960.0;6.31;0.0;0.0;0.0;0.0;58.0;0.4308031622048487;54.53761522744591;879.301147288958;54.96841838965076;879.7319504511628;0.500801724
1056;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";11;0.7;25.31;946.0;5760.0;4.02;60.0;0.0;0.0;0.0;354.0;0.059012598699055285;52.91477310910517;958.6666522266473;52.973785707804225;958.7256648253464;0.7005135659999999
1057;2/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";8;0.7;4.15;1186.417033773862;1800.0;5.79;0.0;0.0;0.0;0.0;15.0;0.6017114610606088;30.004276678332804;876.9912130429568;30.605988139393414;877.5929245040174;0.840888889
1058;1/14/15 12:00 AM;"Quarter2";"finishing ";"Wednesday";1;0.8;3.94;1186.417033773862;1440.0;7.36;0.0;0.0;0.0;0.0;8.0;0.7774096499566411;50.677742045591614;813.1716422521548;51.45515169554825;813.9490519021115;0.891723485
1059;1/26/15 12:00 AM;"Quarter4";"finishing ";"Monday";5;0.7;4.15;1186.417033773862;2700.0;6.31;0.0;0.0;0.0;0.0;15.0;0.39869136342764744;43.71338119561809;894.2651657977258;44.112072559045735;894.6638571611535;0.9591919190000001
1060;2/24/15 12:00 AM;"Quarter4";"finishing";"Tuesday";14;0.7;3.9;1186.417033773862;960.0;4.71;0.0;0.0;0.0;0.0;8.0;0.7381797949598359;34.68378630516845;829.0567726726599;35.42196610012828;829.7949524676197;0.08125
1061;1/3/15 12:00 AM;"Quarter1";"sweing";"Saturday";12;0.8;26.16;844.0;7080.0;9.2;63.0;0.0;0.0;0.0;59.0;0.15146244921246876;45.62408722365847;873.9699150934083;45.77554967287094;874.1213775426207;0.8003186440000001
1062;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";10;0.7;21.82;1393.0;5640.0;5.2;30.0;0.0;0.0;0.0;52.0;0.3308017765332234;56.299465301573115;949.6446113306986;56.630267078106336;949.9754131072318;0.700236601
1063;1/26/15 12:00 AM;"Quarter4";"sweing";"Monday";14;0.7;22.94;1745.0;10440.0;3.86;60.0;0.0;0.0;0.0;58.0;0.6809398071187633;57.10871181796504;847.7230334730004;57.7896516250838;848.4039732801192;0.20000587774999998
1064;1/7/15 12:00 AM;"Quarter1";"finishing ";"Wednesday";2;0.8;3.94;1186.417033773862;1440.0;3.51;0.0;0.0;0.0;0.0;8.0;0.15924437446774353;69.44491198586067;930.4477530553427;69.60415636032842;930.6069974298105;0.8133712120000001
1065;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";8;0.6;29.4;179.0;0.0;7.14;23.0;5.0;30.0;2.0;58.0;0.23352371484001289;48.15048147397311;866.2915532665155;48.38400518881312;866.5250769813555;0.600982906
1066;3/3/15 12:00 AM;"Quarter1";"finishing";"Tuesday";7;0.8;4.6;1186.417033773862;4200.0;0.0;0.0;0.0;0.0;0.0;10.0;0.9120302497097562;51.70916097625045;859.7939816265527;52.62119122596021;860.7060118762626;0.999533333
1067;1/1/15 12:00 AM;"Quarter1";"finishing ";"Thursday";4;0.75;3.94;1186.417033773862;2160.0;6.02;0.0;0.0;0.0;0.0;18.0;0.06666535717069455;54.86666070946385;882.3815730819869;54.93332606663454;882.4482384391575;0.593055556
1068;2/15/15 12:00 AM;"Quarter3";"finishing";"Sunday";12;0.8;4.08;1186.417033773862;1080.0;3.15;0.0;0.0;0.0;0.0;9.0;0.6919868757981986;42.35204051407986;860.9516182162688;43.04402738987806;861.643605092067;0.8764444440000001
1069;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";12;0.8;4.6;1186.417033773862;2160.0;2.43;0.0;0.0;0.0;0.0;9.0;0.7045095301284021;43.36380532137775;899.4918139389041;44.06831485150615;900.1963234690324;0.922839506
1070;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";10;0.65;18.22;741.0;0.0;2.11;0.0;8.0;35.0;1.0;49.0;0.15537481406261655;29.421955244957783;904.1643018837631;29.577330059020397;904.3196766978257;0.302117347
1071;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";7;0.8;25.9;1396.0;10170.0;4.96;50.0;0.0;0.0;0.0;56.5;0.5598372632000423;63.93700559025424;898.2643875669527;64.49684285345428;898.8242248301527;0.800128721
1072;2/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";12;0.8;15.26;1021.0;4080.0;4.0;63.0;0.0;0.0;0.0;34.0;0.8232940491420885;56.37592434271698;922.890168794136;57.19921839185907;923.7134628432781;0.8004019609999999
1073;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";12;0.75;4.08;1186.417033773862;1080.0;1.9;0.0;0.0;0.0;0.0;9.0;0.6328863608642553;50.4980819666602;926.7921789761848;51.13096832752446;927.4250653370491;0.6346666670000001
1074;1/5/15 12:00 AM;"Quarter1";"sweing";"Monday";9;0.8;26.16;1227.0;7080.0;3.43;75.0;0.0;0.0;0.0;59.0;0.3643643439547519;37.21250985094893;841.5189374932095;37.57687419490369;841.8833018371643;0.850569492
1075;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";14;0.65;26.66;1527.0;6840.0;9.67;65.0;0.0;0.0;0.0;57.0;0.3277012211388042;55.89355501702857;860.3458141836735;56.22125623816737;860.6735154048123;0.200144883
1076;1/19/15 12:00 AM;"Quarter3";"finishing ";"Monday";13;0.8;2.9;1186.417033773862;1440.0;7.06;0.0;0.0;0.0;0.0;8.0;0.09981476054548377;70.17304649222766;933.3605327727105;70.27286125277314;933.4603475332559;0.999999
1077;1/25/15 12:00 AM;"Quarter4";"finishing ";"Sunday";3;0.75;3.94;1186.417033773862;1620.0;5.53;0.0;0.0;0.0;0.0;9.0;0.0499093108677231;53.03723273704972;862.7967539300188;53.087142047917446;862.8466632408865;0.961784512
1078;2/25/15 12:00 AM;"Quarter4";"sweing";"Wednesday";14;0.7;30.33;361.0;3960.0;7.16;30.0;0.0;0.0;1.0;58.0;0.42731987839855856;26.51838624636853;884.1619562969812;26.94570612476709;884.5892761753797;0.17501745275
1079;2/15/15 12:00 AM;"Quarter3";"sweing";"Sunday";2;0.8;22.52;12.0;6900.0;5.56;0.0;0.0;0.0;0.0;57.5;0.261577682062458;12.38631340160854;833.4011429522232;12.647891083670999;833.6627206342856;0.432122899
1080;2/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";1;0.8;3.94;1186.417033773862;1200.0;6.05;0.0;0.0;0.0;0.0;10.0;0.6521609849089759;44.15739878919918;822.4388059590885;44.80955977410815;823.0909669439975;0.870083333
1081;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";4;0.6;22.4;816.0;5100.0;2.79;23.0;0.0;0.0;0.0;57.0;0.8211454947675662;37.938621667465135;895.8448752409516;38.7597671622327;896.6660207357193;0.6003696860000001
1082;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";12;0.8;11.61;1159.0;2970.0;5.24;50.0;0.0;0.0;0.0;31.5;0.7081379488694556;51.32966290871213;877.2252049408453;52.03780085758159;877.9333428897147;0.800313433
1083;2/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";6;0.75;2.9;1186.417033773862;960.0;2.67;0.0;0.0;0.0;0.0;8.0;0.430226870320199;65.35365185140377;936.2327170576303;65.78387872172397;936.6629439279506;0.6283333329999999
1084;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";2;0.8;3.94;1186.417033773862;2160.0;5.95;0.0;0.0;0.0;0.0;18.0;0.6066650648155797;59.49944673480371;913.4577956697597;60.10611179961929;914.0644607345753;0.601944444
1085;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";3;0.7;30.1;1422.0;6960.0;3.74;50.0;0.0;0.0;1.0;58.0;0.5817830400958158;85.09964312103875;903.4382542993139;85.68142616113457;904.0200373394098;0.700603448
1086;2/2/15 12:00 AM;"Quarter1";"sweing";"Monday";14;0.8;22.52;21385.0;7020.0;4.02;88.0;0.0;0.0;0.0;58.5;0.6934325377721767;48.31781998532137;830.4773054080069;49.011252523093546;831.1707379457791;0.22503960125
1087;2/15/15 12:00 AM;"Quarter3";"finishing";"Sunday";2;0.8;3.94;1186.417033773862;960.0;7.42;0.0;0.0;0.0;0.0;8.0;0.7814775814510599;36.143934811404534;880.0500018514814;36.92541239285559;880.8314794329325;1.108125
1088;1/13/15 12:00 AM;"Quarter2";"finishing ";"Tuesday";10;0.8;3.94;1186.417033773862;5400.0;1.7;0.0;0.0;0.0;0.0;20.0;0.008856722788039173;57.125195850034004;911.1410340028528;57.13405257282204;911.149890725641;0.912766667
1089;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";12;0.8;11.41;968.0;3660.0;1.91;50.0;0.0;0.0;0.0;30.5;0.7361241342810857;49.36269762967754;860.6387601372506;50.098821763958625;861.3748842715318;0.8005704920000001
1090;3/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";9;0.75;2.9;1186.417033773862;960.0;8.32;0.0;0.0;0.0;0.0;8.0;0.34401639913634696;64.04867132850168;912.5441381374075;64.39268772763803;912.8881545365438;0.83375
1091;2/16/15 12:00 AM;"Quarter3";"sweing";"Monday";7;0.7;30.1;784.0;600.0;3.29;30.0;0.0;0.0;1.0;59.0;0.6931776793220319;49.06354230578267;868.7718439977514;49.7567199851047;869.4650216770734;0.7004598890000001
1092;1/21/15 12:00 AM;"Quarter3";"finishing ";"Wednesday";14;0.65;3.94;1186.417033773862;2400.0;3.1;0.0;0.0;0.0;0.0;8.0;0.0784645526827431;44.53373111108763;864.4452889520569;44.61219566377038;864.5237535047396;0.12628205125
1093;1/17/15 12:00 AM;"Quarter3";"finishing ";"Saturday";2;0.8;3.94;1186.417033773862;1800.0;6.73;0.0;0.0;0.0;0.0;10.0;0.2328718998493139;33.7085253698529;826.3951920269527;33.941397269702215;826.628063926802;0.9809090909999999
1094;2/12/15 12:00 AM;"Quarter2";"finishing";"Thursday";4;0.7;4.15;1186.417033773862;1800.0;3.94;0.0;0.0;0.0;0.0;15.0;0.3889334239101262;39.101068933843905;849.0388154236235;39.49000235775403;849.4277488475336;1.096633333
1095;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";1;0.8;22.52;1498.0;0.0;6.49;113.0;0.0;0.0;0.0;57.0;0.9207897763925948;36.612276889242096;872.1760543278616;37.53306666563469;873.0968441042542;1.000065789
1096;3/5/15 12:00 AM;"Quarter1";"sweing";"Thursday";9;0.75;18.79;1228.0;6240.0;5.25;45.0;0.0;0.0;0.0;52.0;0.4277007185246694;78.14574465511741;928.0884926302223;78.57344537364209;928.5161933487469;0.750395513
1097;3/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";11;0.8;2.9;1186.417033773862;960.0;7.76;0.0;0.0;0.0;0.0;8.0;0.17095133306982302;56.70483981885448;862.1636672191665;56.875791151924304;862.3346185522364;0.755208333
1098;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";14;0.6;26.66;1578.0;6840.0;2.59;38.0;0.0;0.0;0.0;57.0;0.9382148857708826;77.67328531317834;924.8891298155858;78.61150019894922;925.8273447013567;0.17500497075
1099;2/19/15 12:00 AM;"Quarter3";"finishing";"Thursday";3;0.5;5.13;1186.417033773862;2880.0;5.61;0.0;0.0;0.0;0.0;12.0;0.3305440485960319;39.165035566409;837.8771415750177;39.495579615005035;838.2076856236138;0.81640625
1100;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";5;0.7;41.19;1052.0;10440.0;2.52;21.0;0.0;0.0;0.0;58.0;0.03930273151643693;37.7931713227444;895.0708604202161;37.832474054260835;895.1101631517325;0.452012539
1101;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";6;0.7;23.41;1128.0;4560.0;3.2;40.0;0.0;0.0;1.0;38.0;0.6522782129898258;38.16419618323279;890.2746072454557;38.81647439622262;890.9268854584456;0.7002464909999999
1102;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";11;0.8;11.41;968.0;3660.0;5.58;50.0;0.0;0.0;0.0;30.5;0.6373477003838145;52.23857170928708;829.8835367485717;52.87591940967089;830.5208844489555;0.8005704920000001
1103;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";10;0.7;21.82;1511.0;3600.0;5.82;30.0;0.0;0.0;0.0;51.0;0.4491127495431796;32.15401774310865;829.1639258124675;32.603130492651836;829.6130385620106;0.70013604
1104;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";14;0.8;22.52;1396.0;6900.0;4.67;113.0;0.0;0.0;0.0;57.5;0.4338328931222597;51.04774497531396;894.7341777988039;51.48157786843622;895.1680106919262;0.25016782600000004
1105;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";2;0.8;22.52;1512.0;0.0;4.35;88.0;0.0;0.0;0.0;57.0;0.09438738432786176;62.244323717003404;945.6983910312263;62.33871110133126;945.7927784155542;0.8999840579999999
1106;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";14;0.8;3.94;1186.417033773862;1440.0;1.26;0.0;0.0;0.0;0.0;8.0;0.16102370960242784;24.7999500212054;816.3167929199767;24.96097373080783;816.4778166295791;0.20427556824999998
1107;1/19/15 12:00 AM;"Quarter3";"sweing";"Monday";14;0.5;22.94;1492.0;10170.0;0.0;30.0;0.0;0.0;0.0;56.5;0.6917551042794076;48.00173795044582;904.5773068294326;48.69349305472523;905.269061933712;0.13749235725
1108;2/25/15 12:00 AM;"Quarter4";"finishing";"Wednesday";12;0.8;4.6;1186.417033773862;1800.0;4.14;0.0;0.0;0.0;0.0;15.0;0.5860926490141574;41.476750990075026;812.02465148083;42.06284363908918;812.6107441298442;0.8995555559999999
1109;2/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";7;0.7;3.94;1186.417033773862;960.0;4.09;0.0;0.0;0.0;0.0;8.0;0.49858646592850553;62.31541976346202;924.6101250394001;62.81400622939052;925.1087115053286;0.779791667
1110;2/5/15 12:00 AM;"Quarter1";"sweing";"Thursday";9;0.8;29.12;1069.0;6960.0;4.73;50.0;0.0;0.0;0.0;58.0;0.14904598345384334;52.742939344359826;861.7553698002183;52.89198532781367;861.9044157836721;0.7999632179999999
1111;1/8/15 12:00 AM;"Quarter2";"finishing ";"Thursday";11;0.8;4.15;1186.417033773862;900.0;2.05;0.0;0.0;0.0;0.0;5.0;0.2510838880825935;32.88720980640868;908.6318329578407;33.13829369449127;908.8829168459233;0.5156060610000001
1112;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";7;0.8;30.1;694.0;4080.0;2.03;50.0;0.0;0.0;1.0;59.0;0.5300501545935576;37.71816583005083;890.5083710873239;38.24821598464439;891.0384212419175;0.800808642
1113;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";9;0.8;26.16;1232.0;10620.0;2.25;75.0;0.0;0.0;0.0;59.0;0.26555714774046635;48.50904032841297;917.753635293697;48.77459747615344;918.0191924414374;0.850502311
1114;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";11;0.8;10.05;13.0;3240.0;7.11;34.0;0.0;0.0;0.0;54.0;0.10463360871592797;53.65487173391368;918.8954613767731;53.75950534262961;919.0000949854891;0.750648148
1115;1/15/15 12:00 AM;"Quarter3";"sweing";"Thursday";12;0.8;11.61;1216.0;4950.0;5.95;50.0;0.0;0.0;0.0;31.5;0.1577685772045161;55.4472632415004;844.20572807746;55.605031818704916;844.3634966546645;0.80003139
1116;1/24/15 12:00 AM;"Quarter4";"finishing ";"Saturday";3;0.75;3.94;1186.417033773862;1440.0;8.92;0.0;0.0;0.0;0.0;8.0;0.897864743107671;47.94768922645135;948.9671371315777;48.84555396955902;949.8650018746854;0.895454545
1117;1/10/15 12:00 AM;"Quarter2";"finishing ";"Saturday";11;0.8;4.15;1186.417033773862;1440.0;2.86;0.0;0.0;0.0;0.0;8.0;0.02060166854734069;64.49231542851159;936.9984558127142;64.51291709705893;937.0190574812615;0.8174242420000001
1118;1/13/15 12:00 AM;"Quarter2";"finishing ";"Tuesday";7;0.8;2.9;1186.417033773862;1440.0;2.53;0.0;0.0;0.0;0.0;8.0;0.6362774368729303;39.35114828966676;897.885807080844;39.98742572653969;898.5220845177168;0.670075758
1119;1/19/15 12:00 AM;"Quarter3";"finishing ";"Monday";8;0.8;2.9;1186.417033773862;1440.0;1.54;0.0;0.0;0.0;0.0;8.0;0.31510054303602686;49.43901410277772;872.6745414845152;49.75411464581374;872.9896420275512;0.683806818
1120;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";12;0.8;15.26;1095.0;4080.0;4.58;63.0;0.0;0.0;0.0;34.0;0.42048762522022587;44.487769678401094;860.4937946651937;44.90825730362132;860.9142822904139;0.8004019609999999
1121;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";6;0.7;23.41;1128.0;4454.26839464883;4.953645484949831;38.62207357859532;0.7228260869565217;0.31521739130434784;0.13377926421404682;36.362876254180605;0.2114739104602269;50.961974972163354;922.4175703698011;51.17344888262358;922.6290442802613;0.6782649673741646
1122;2/19/15 12:00 AM;"Quarter3";"finishing";"Thursday";14;0.8;5.13;1186.417033773862;3600.0;5.77;0.0;0.0;0.0;0.0;15.0;0.9498249044810733;43.946035560062604;825.0832680030202;44.89586046454368;826.0330929075012;0.17753125
1123;2/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";12;0.8;4.08;1186.417033773862;1080.0;6.01;0.0;0.0;0.0;0.0;9.0;0.9703071214785673;49.42145709304485;815.756159896039;50.39176421452342;816.7264670175175;1.004888889
1124;3/4/15 12:00 AM;"Quarter1";"finishing";"Wednesday";14;0.7;3.94;1186.417033773862;960.0;4.82;0.0;0.0;0.0;0.0;8.0;0.1224452606364893;51.52972993480422;934.6788724159794;51.65217519544071;934.8013176766159;0.20171979175000002
1125;2/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";3;0.8;22.52;1060.0;6840.0;9.62;100.0;0.0;0.0;0.0;57.0;0.1737229920743012;51.77395267054351;907.7513365556264;51.94767566261781;907.9250595477007;0.950185965
1126;2/15/15 12:00 AM;"Quarter3";"finishing";"Sunday";8;0.7;4.15;1186.417033773862;960.0;4.67;0.0;0.0;0.0;0.0;8.0;0.24875309934690637;51.921577872901494;825.4892399263883;52.1703309722484;825.7379930257352;0.605208333
1127;1/31/15 12:00 AM;"Quarter5";"finishing ";"Saturday";7;0.7;3.94;1186.417033773862;1200.0;4.08;0.0;0.0;0.0;0.0;10.0;0.7977591742345843;62.53068379509559;830.5202944345334;63.328442969330176;831.318053608768;0.971866667
1128;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";4;0.8;4.3;1186.417033773862;1200.0;5.78;0.0;0.0;0.0;0.0;10.0;0.9250671631041658;31.14353258361055;812.3666027763159;32.06859974671472;813.29166993942;0.9890000000000001
1129;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";11;0.35;14.61;838.0;7200.0;1.04;23.0;0.0;0.0;0.0;55.0;0.750255559928858;67.78596521150283;892.1722985311304;68.53622077143169;892.9225540910593;0.35003125
1130;1/18/15 12:00 AM;"Quarter3";"sweing";"Sunday";1;0.8;49.1;1381.0;10350.0;1.98;24.0;0.0;0.0;0.0;57.5;0.9227524886872278;31.59778479224186;885.9276075999014;32.52053728092909;886.8503600885887;0.403242161
1131;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";14;0.5;30.33;838.0;6720.0;3.87;0.0;0.0;0.0;1.0;56.0;0.6046585677220909;45.633996738002125;881.2415998172463;46.238655305724215;881.8462583849685;0.09026785725
1132;2/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";4;0.7;4.15;1186.417033773862;1800.0;6.53;0.0;0.0;0.0;0.0;15.0;0.5118593453335324;26.9996449698907;853.6708697879528;27.511504315224233;854.1827291332863;0.7967555559999999
1133;2/25/15 12:00 AM;"Quarter4";"finishing";"Wednesday";3;0.8;4.6;1186.417033773862;2400.0;4.88;0.0;0.0;0.0;0.0;20.0;0.6584044250659511;48.74449137527184;896.3429705979004;49.402895800337795;897.0013750229663;0.900833333
1134;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";8;0.75;29.4;622.0;6240.0;4.56;56.0;0.0;0.0;0.0;57.0;0.9577182025755874;30.14079091973185;874.0012131883451;31.098509122307437;874.9589313909207;0.75075
1135;2/9/15 12:00 AM;"Quarter2";"finishing";"Monday";14;0.8;3.94;1186.417033773862;2160.0;5.57;0.0;0.0;0.0;0.0;18.0;0.9614959803356902;66.57875730276089;887.23852056392;67.54025328309658;888.2000165442557;0.26449074075
1136;2/15/15 12:00 AM;"Quarter3";"sweing";"Sunday";3;0.6;30.1;1361.0;6960.0;0.12;30.0;0.0;0.0;1.0;58.0;0.45627555125631747;53.69012404878791;844.9227559014835;54.14639960004423;845.3790314527398;0.475718391
